-5.000e+00	5.313e-02	-1.026e-07
-5.000e+00	1.063e-01	-1.294e-08
-5.000e+00	1.594e-01	-3.841e-09
-5.000e+00	2.125e-01	-1.621e-09
-5.000e+00	2.657e-01	-8.305e-10
-5.000e+00	3.188e-01	-4.807e-10
-5.000e+00	3.719e-01	-3.028e-10
-5.000e+00	4.250e-01	-2.029e-10
-5.000e+00	4.782e-01	-1.425e-10
-4.000e+00	5.313e-02	-7.963e-08
-4.000e+00	1.063e-01	-1.005e-08
-4.000e+00	1.594e-01	-2.982e-09
-4.000e+00	2.125e-01	-1.259e-09
-4.000e+00	2.657e-01	-6.448e-10
-4.000e+00	3.188e-01	-3.732e-10
-4.000e+00	3.719e-01	-2.351e-10
-4.000e+00	4.250e-01	-1.575e-10
-4.000e+00	4.782e-01	-1.106e-10
-3.000e+00	5.313e-02	-5.670e-08
-3.000e+00	1.063e-01	-7.154e-09
-3.000e+00	1.594e-01	-2.123e-09
-3.000e+00	2.125e-01	-8.964e-10
-3.000e+00	2.657e-01	-4.591e-10
-3.000e+00	3.188e-01	-2.657e-10
-3.000e+00	3.719e-01	-1.674e-10
-3.000e+00	4.250e-01	-1.121e-10
-3.000e+00	4.782e-01	-7.877e-11
-2.000e+00	5.313e-02	-3.376e-08
-2.000e+00	1.063e-01	-4.260e-09
-2.000e+00	1.594e-01	-1.265e-09
-2.000e+00	2.125e-01	-5.338e-10
-2.000e+00	2.657e-01	-2.734e-10
-2.000e+00	3.188e-01	-1.583e-10
-2.000e+00	3.719e-01	-9.968e-11
-2.000e+00	4.250e-01	-6.678e-11
-2.000e+00	4.782e-01	-4.691e-11
-1.000e+00	5.313e-02	-1.083e-08
-1.000e+00	1.063e-01	-1.367e-09
-1.000e+00	1.594e-01	-4.058e-10
-1.000e+00	2.125e-01	-1.713e-10
-1.000e+00	2.657e-01	-8.773e-11
-1.000e+00	3.188e-01	-5.078e-11
-1.000e+00	3.719e-01	-3.198e-11
-1.000e+00	4.250e-01	-2.143e-11
-1.000e+00	4.782e-01	-1.505e-11
0.000e+00	5.313e-02	1.210e-08
0.000e+00	1.063e-01	1.527e-09
0.000e+00	1.594e-01	4.531e-10
0.000e+00	2.125e-01	1.913e-10
0.000e+00	2.657e-01	9.795e-11
0.000e+00	3.188e-01	5.670e-11
0.000e+00	3.719e-01	3.571e-11
0.000e+00	4.250e-01	2.393e-11
0.000e+00	4.782e-01	1.681e-11
1.000e+00	5.313e-02	3.504e-08
1.000e+00	1.063e-01	4.420e-09
1.000e+00	1.594e-01	1.312e-09
1.000e+00	2.125e-01	5.538e-10
1.000e+00	2.657e-01	2.836e-10
1.000e+00	3.188e-01	1.642e-10
1.000e+00	3.719e-01	1.034e-10
1.000e+00	4.250e-01	6.928e-11
1.000e+00	4.782e-01	4.866e-11
2.000e+00	5.313e-02	5.797e-08
2.000e+00	1.063e-01	7.313e-09
2.000e+00	1.594e-01	2.171e-09
2.000e+00	2.125e-01	9.164e-10
2.000e+00	2.657e-01	4.693e-10
2.000e+00	3.188e-01	2.717e-10
2.000e+00	3.719e-01	1.711e-10
2.000e+00	4.250e-01	1.146e-10
2.000e+00	4.782e-01	8.052e-11
3.000e+00	5.313e-02	8.091e-08
3.000e+00	1.063e-01	1.021e-08
3.000e+00	1.594e-01	3.030e-09
3.000e+00	2.125e-01	1.279e-09
3.000e+00	2.657e-01	6.550e-10
3.000e+00	3.188e-01	3.791e-10
3.000e+00	3.719e-01	2.388e-10
3.000e+00	4.250e-01	1.600e-10
3.000e+00	4.782e-01	1.124e-10
4.000e+00	5.313e-02	1.038e-07
4.000e+00	1.063e-01	1.310e-08
4.000e+00	1.594e-01	3.888e-09
4.000e+00	2.125e-01	1.641e-09
4.000e+00	2.657e-01	8.407e-10
4.000e+00	3.188e-01	4.866e-10
4.000e+00	3.719e-01	3.065e-10
4.000e+00	4.250e-01	2.053e-10
4.000e+00	4.782e-01	1.442e-10
